# Constructed from biom file
#OTU ID	CTRL-neg-extraction-PUF	ctrl-PCR-neg-PUF	PUF-BOT-10	PUF-BOT-3	PUF-BOU-7	PUF-IPEX-1	PUF-IPEX-3	PUF-IPEX-8	PUF-JD-10	PUF-JD14	PUF-MBO-4
5f991012def010c537cabe594bdd6e7a	0.0	0.0	468.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0
d388a42f47cf0aff79dc33ea832fa6ba	0.0	0.0	0.0	0.0	0.0	0.0	0.0	476.0	0.0	0.0	0.0
0180c418a1d46063a877eb5a4578d32f	0.0	0.0	0.0	0.0	0.0	0.0	5.0	284.0	0.0	134.0	44.0
186655c711d9c22435d048944254d180	0.0	0.0	0.0	0.0	17.0	19.0	107.0	230.0	0.0	84.0	0.0
b19032388a05684f63f247bf087d65e3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	433.0
9fef5822b6479afee6e10ef53e9236c2	0.0	0.0	245.0	0.0	0.0	0.0	0.0	0.0	33.0	82.0	0.0
202e53dd32a0e7b3fcb0945dd40b5e51	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	336.0	0.0
30d1f39562968d4b798847c2e714c64b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	324.0	0.0
8187787e018ce4815342f12d65ff7dc8	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	214.0	63.0
bd29633837bcc3003dd038eac7ec33ff	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	226.0	0.0
a4ce6cfe96b9ce0ad304803934790435	0.0	0.0	0.0	0.0	24.0	0.0	0.0	215.0	55.0	0.0	0.0
6874dd172e908401f659917eccfef8b1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	202.0	0.0	92.0	0.0
5f55b40d2f45184f5c9a56b8f5713317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	277.0	0.0
50bde5a88b8a13509442b4c6def53e4a	0.0	0.0	275.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a26e6cc23365c60897b7d620c23de990	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	71.0	172.0	8.0
16a928acd0edd8ec42e8052b1df49aeb	0.0	0.0	69.0	18.0	9.0	0.0	0.0	29.0	0.0	56.0	73.0
aec35e427b95f1cbf2c6d6503e172a4f	0.0	0.0	0.0	0.0	10.0	44.0	46.0	0.0	0.0	149.0	0.0
